dataset,split,seed,case_id,alpha,threshold,box_scale
Kvasir-120,kvasir_val50,20260527,cju33x0f22peh0988g0ln7w5v,0.7527063488960266,0.5731261372566223,2.172271728515625
Kvasir-120,kvasir_val50,20260527,cju8ceacrsqkr0755hdz145es,0.7523941993713379,0.5738041400909424,2.1874070167541504
Kvasir-120,kvasir_val50,20260527,cju8cgi2kspp308011nxdtjp6,0.7525368332862854,0.5734996199607849,2.181061029434204
Kvasir-120,kvasir_val50,20260527,cju8chdlqsu620755azjty1tj,0.7515662312507629,0.5750367045402527,2.214226722717285
Kvasir-120,kvasir_val50,20260527,cju8chxndsre008015uisl4si,0.752476692199707,0.5736182928085327,2.1838924884796143
Kvasir-120,kvasir_val50,20260527,cju8cj10qsrau0871o2dr6ai1,0.7520573139190674,0.5743876695632935,2.1999659538269043
Kvasir-120,kvasir_test70,20260527,cju7dp3dw2k4n0755zhe003ad,0.7522133588790894,0.5741378664970398,2.194493055343628
Kvasir-120,kvasir_test70,20260527,cju7dqcwi2dz00850gcmr2ert,0.7517037987709045,0.5748386979103088,2.2105352878570557
Kvasir-120,kvasir_test70,20260527,cju7druhp2gp308715i6km7be,0.7489162087440491,0.5771094560623169,2.258291721343994
Kvasir-120,kvasir_test70,20260527,cju7dsrtb2f8i085064kwugfk,0.75174480676651,0.5748050212860107,2.209512233734131
Kvasir-120,kvasir_test70,20260527,cju7dtb1e2j0t0818deq51ib3,0.7505542039871216,0.5760259032249451,2.235351085662842
Kvasir-120,kvasir_test70,20260527,cju7dubap2g0w0801fgl42mg9,0.7519824504852295,0.5744986534118652,2.202375888824463
Kvasir-120,kvasir_test70,20260527,cju7dvl5m2n4t0755hlnnjjet,0.7525244951248169,0.5735135078430176,2.1817116737365723
Kvasir-120,kvasir_test70,20260527,cju7dwe282dc309876rco45ts,0.7512964606285095,0.5753034949302673,2.2207140922546387
Kvasir-120,kvasir_test70,20260527,cju7dxffn2eam0817qxosfwch,0.7519248127937317,0.574583113193512,2.204164505004883
Kvasir-120,kvasir_test70,20260527,cju7dymur2od30755eg8yv2ht,0.751564085483551,0.5750319957733154,2.214301109313965
Kvasir-120,kvasir_test70,20260527,cju7dz5yy2i7z0801ausi7rna,0.7527066469192505,0.5731230974197388,2.1722583770751953
Kvasir-120,kvasir_test70,20260527,cju7ea4om2l910801bohqjccy,0.7522556781768799,0.5740638375282288,2.19291353225708
Kvasir-120,kvasir_test70,20260527,cju7ebe962hr409872ovibahw,0.7498220801353455,0.5765388011932373,2.2467939853668213
Kvasir-120,kvasir_test70,20260527,cju7ecl9i2i060987xawjp4l0,0.7494397759437561,0.5768147706985474,2.251922130584717
Kvasir-120,kvasir_test70,20260527,cju7eea9b2m0z0801ynqv1fqu,0.7513887286186218,0.5752077698707581,2.2185583114624023
Kvasir-120,kvasir_test70,20260527,cju85nr8elly209872w9n5m0s,0.7521739602088928,0.574189305305481,2.1959660053253174
Kvasir-120,kvasir_test70,20260527,cju85omszllp30850b6rm9mi3,0.7507950663566589,0.5758146643638611,2.2310791015625
Kvasir-120,kvasir_test70,20260527,cju85plp7lmkw0850rx42jdpf,0.7471769452095032,0.5779750943183899,2.275343894958496
Kvasir-120,kvasir_test70,20260527,cju85qefyln6v0850szeb9byi,0.7425374984741211,0.5796036124229431,2.305171251296997
Kvasir-120,kvasir_test70,20260527,cju85rkbnlo1c08503uxcpax1,0.7498829364776611,0.5765239000320435,2.245945930480957
Kvasir-120,kvasir_test70,20260527,cju87kbcen2av0987usezo8kn,0.7474073171615601,0.5778753161430359,2.273350238800049
Kvasir-120,kvasir_test70,20260527,cju87li0zn3yb0817kbwgjiz8,0.7521202564239502,0.5742300152778625,2.197869062423706
Kvasir-120,kvasir_test70,20260527,cju87mrypnb1e0818scv1mxxg,0.7524576187133789,0.5736777782440186,2.1846632957458496
Kvasir-120,kvasir_test70,20260527,cju87nkyrnb970801q84m47yt,0.7522772550582886,0.5740095973014832,2.1920766830444336
Kvasir-120,kvasir_test70,20260527,cju87ox0kncom0801b98hqnd2,0.7520819306373596,0.5743416547775269,2.1991562843322754
Kvasir-120,kvasir_test70,20260527,cju87q6yoneim0871dl4phvkd,0.7492424845695496,0.576930820941925,2.254417657852173
Kvasir-120,kvasir_test70,20260527,cju87r56lnkyp0755hz30leew,0.7462466359138489,0.5783743262290955,2.282686471939087
Kvasir-120,kvasir_test70,20260527,cju87tyddnnad0755bj0wxahe,0.7344082593917847,0.5814616084098816,2.3359639644622803
Kvasir-120,kvasir_test70,20260527,cju87vqa0ndwg0850onjdz7ol,0.7373369932174683,0.5808439254760742,2.3266396522521973
Kvasir-120,kvasir_test70,20260527,cju87xn2snfmv0987sc3d9xnq,0.7514617443084717,0.5751426815986633,2.2168190479278564
Kvasir-120,kvasir_test70,20260527,cju87z6o6nh73085045bzsx6o,0.7508557438850403,0.575757622718811,2.2299513816833496
Kvasir-120,kvasir_test70,20260527,cju87zv8lni0o0850hbbecbq6,0.7527644038200378,0.5729595422744751,2.1689021587371826
Kvasir-120,kvasir_test70,20260527,cju8828oxnool0801qno9luhr,0.7496864199638367,0.5766616463661194,2.2486701011657715
Kvasir-120,kvasir_test70,20260527,cju884985nlmx0817vzpax3y4,0.7527691721916199,0.5729516744613647,2.168612480163574
Kvasir-120,kvasir_test70,20260527,cju8clorgsuwn08714toqb7v6,0.7509412169456482,0.5756860971450806,2.2282369136810303
Kvasir-120,kvasir_test70,20260527,cju8cwy02t9eq08185qn12c02,0.7511986494064331,0.5754386782646179,2.222895383834839
Kvasir-120,kvasir_test70,20260527,cju8czvnztbf40871b4m7t78w,0.7509304285049438,0.5757030248641968,2.2284088134765625
Kvasir-120,kvasir_test70,20260527,cju8d2q30tfhs0801n7lx77xl,0.7500521540641785,0.5764093995094299,2.243476390838623
Kvasir-120,kvasir_test70,20260527,cju8d4jgatgpj0871q2ophhkm,0.7503811120986938,0.5761620402336121,2.2383270263671875
Kvasir-120,kvasir_test70,20260527,cju8dic9mtppa0987swn23wbc,0.7478978633880615,0.5776495933532715,2.2688870429992676
Kvasir-120,kvasir_test70,20260527,cju8djdqztu6408506pzhlo18,0.751545250415802,0.5750661492347717,2.2147560119628906
Kvasir-120,kvasir_test70,20260527,cju8dk7eztzup08182yxko5zh,0.7523621916770935,0.5738874673843384,2.188650608062744
Kvasir-120,kvasir_test70,20260527,cju8dm2cau2km0818jsv9eeq2,0.7515921592712402,0.5749998688697815,2.2135722637176514
Kvasir-120,kvasir_test70,20260527,cju8dn0c3u2v50801k8rvq02f,0.7497679591178894,0.5765562057495117,2.247572660446167
Kvasir-120,kvasir_test70,20260527,cju8doa16u5gh0818w1ywda3q,0.7441539764404297,0.5790329575538635,2.2964868545532227
Kvasir-120,kvasir_test70,20260527,cju8dpa89u6l80818dj6lldh9,0.7488528490066528,0.5771608948707581,2.2590012550354004
Kvasir-120,kvasir_test70,20260527,cju8dqkrqu83i0818ev74qpxq,0.7465822100639343,0.5781620740890503,2.280182123184204
Kvasir-120,kvasir_test70,20260527,cjyzjzssvd8pq0838f4nolj5l,0.7522666454315186,0.5740249752998352,2.192460298538208
Kvasir-120,kvasir_test70,20260527,cjyzk8qieoboa0848ogj51wwm,0.7382898926734924,0.5806500315666199,2.3232760429382324
Kvasir-120,kvasir_test70,20260527,cjyzkmjy8evns070165gf9dmq,0.751728892326355,0.5748342275619507,2.209941864013672
Kvasir-120,kvasir_test70,20260527,cjyzkpsbjdsjq07211dfi4sru,0.7526741623878479,0.5731813907623291,2.1741151809692383
Kvasir-120,kvasir_test70,20260527,cjyzl833ndne80838pzuq6ila,0.7509908676147461,0.5756357908248901,2.2272145748138428
Kvasir-120,kvasir_test70,20260527,cjyzlw7f9faqr070129au64sq,0.7512305974960327,0.5754048824310303,2.222210645675659
Kvasir-120,kvasir_test70,20260527,cjyztzaqtrv430848l8xgcerw,0.7492517232894897,0.5769280791282654,2.254326343536377
Kvasir-120,kvasir_test70,20260527,cjyzu3reghjya0794w7pwoi50,0.7514533996582031,0.575160026550293,2.217057228088379
Kvasir-120,kvasir_test70,20260527,cjyzu9th0qt4r0a46pyl4zik0,0.7504422664642334,0.5760802030563354,2.2373149394989014
Kvasir-120,kvasir_test70,20260527,cjyzufihqquiw0a46jatrbwln,0.7439007759094238,0.5791650414466858,2.2979304790496826
Kvasir-120,kvasir_test70,20260527,cjyzuio1qgh040763k56deohv,0.752751886844635,0.5729888081550598,2.169694423675537
Kvasir-120,kvasir_test70,20260527,cjyzul1qggwwj07216mhiv5sy,0.7518757581710815,0.5746265053749084,2.2056708335876465
Kvasir-120,kvasir_test70,20260527,cjyzurzvohqnr0794es1itzek,0.7500211000442505,0.5764239430427551,2.2439863681793213
Kvasir-120,kvasir_test70,20260527,cjz14qsk2wci60794un9ozwmw,0.7511485815048218,0.5754841566085815,2.223992347717285
Kvasir-120,kvasir_test70,20260527,ck2395w2mb4vu07480otsu6tw,0.749904215335846,0.5764987468719482,2.24562406539917
Kvasir-120,kvasir_test70,20260527,ck2bxiswtxuw80838qkisqjwz,0.7508081793785095,0.5758073329925537,2.23079776763916
Kvasir-120,kvasir_test70,20260527,ck2bxknhjvs1x0794iogrq49k,0.7511254549026489,0.575512707233429,2.2244820594787598
Kvasir-120,kvasir_test70,20260527,ck2bxlujamu330725szlc2jdu,0.7524813413619995,0.5736087560653687,2.1836233139038086
Kvasir-120,kvasir_test70,20260527,ck2bxpfgxu2mk0748gsh7xelu,0.7524780631065369,0.5736351609230042,2.183734893798828
Kvasir-120,kvasir_test70,20260527,ck2bxqz3evvg20794iiyv5v2m,0.752745509147644,0.5729967355728149,2.1700398921966553
Kvasir-120,kvasir_test70,20260527,ck2bxskgxxzfv08386xkqtqdy,0.7520450949668884,0.5743988156318665,2.2003777027130127
Kvasir-120,kvasir_test70,20260527,ck2bxw18mmz1k0725litqq2mc,0.7523245811462402,0.5739340782165527,2.190197706222534
Kvasir-120,kvasir_test70,20260527,ck2da7fwcjfis07218r1rvm95,0.7524479031562805,0.5736908316612244,2.1851131916046143
PH2-60,ph2_val30,20260527,ph2_imd107,0.6258915662765503,0.5238860249519348,2.089120626449585
PH2-60,ph2_val30,20260527,ph2_imd381,0.6268624663352966,0.523199737071991,2.0858030319213867
PH2-60,ph2_val30,20260527,ph2_imd023,0.6256563067436218,0.5241121649742126,2.089907646179199
PH2-60,ph2_val30,20260527,ph2_imd080,0.6225376129150391,0.5264249444007874,2.1005563735961914
PH2-60,ph2_val30,20260527,ph2_imd168,0.6252459287643433,0.5244222283363342,2.091289758682251
PH2-60,ph2_val30,20260527,ph2_imd144,0.6274551153182983,0.5227537751197815,2.0837299823760986
PH2-60,ph2_val30,20260527,ph2_imd368,0.6273095607757568,0.5228576064109802,2.084252119064331
PH2-60,ph2_val30,20260527,ph2_imd027,0.6259995102882385,0.5238351225852966,2.0887436866760254
PH2-60,ph2_val30,20260527,ph2_imd173,0.6258091330528259,0.5239717364311218,2.089367389678955
PH2-60,ph2_val30,20260527,ph2_imd041,0.627196729183197,0.5229688286781311,2.0846047401428223
PH2-60,ph2_val30,20260527,ph2_imd360,0.6267929077148438,0.5232409834861755,2.0860228538513184
PH2-60,ph2_val30,20260527,ph2_imd243,0.6265557408332825,0.5234529376029968,2.086804151535034
PH2-60,ph2_val30,20260527,ph2_imd017,0.6250545978546143,0.5245740413665771,2.0919697284698486
PH2-60,ph2_val30,20260527,ph2_imd134,0.6249483823776245,0.5245720148086548,2.0923609733581543
PH2-60,ph2_val30,20260527,ph2_imd161,0.6254918575286865,0.5242312550544739,2.0904858112335205
PH2-60,ph2_val30,20260527,ph2_imd166,0.6259956955909729,0.523857831954956,2.0887465476989746
PH2-60,ph2_val30,20260527,ph2_imd033,0.6272333860397339,0.5229441523551941,2.084455966949463
PH2-60,ph2_val30,20260527,ph2_imd175,0.6263652443885803,0.5235550999641418,2.0874810218811035
PH2-60,ph2_val30,20260527,ph2_imd418,0.6245709657669067,0.5249286890029907,2.093611001968384
PH2-60,ph2_val30,20260527,ph2_imd427,0.6257180571556091,0.5240472555160522,2.0896799564361572
PH2-60,ph2_val30,20260527,ph2_imd159,0.6235222220420837,0.5256191492080688,2.097254753112793
PH2-60,ph2_val30,20260527,ph2_imd417,0.6233956217765808,0.5257653594017029,2.097646474838257
PH2-60,ph2_val30,20260527,ph2_imd050,0.6250506043434143,0.5245056748390198,2.0919764041900635
PH2-60,ph2_val30,20260527,ph2_imd399,0.6229841113090515,0.5259943604469299,2.0990428924560547
PH2-60,ph2_val30,20260527,ph2_imd160,0.6248974204063416,0.5246573090553284,2.092524528503418
PH2-60,ph2_val30,20260527,ph2_imd421,0.6256192326545715,0.524151086807251,2.0900325775146484
PH2-60,ph2_val30,20260527,ph2_imd057,0.6254209280014038,0.524317741394043,2.090684652328491
PH2-60,ph2_val30,20260527,ph2_imd003,0.6266282200813293,0.5233751535415649,2.086538076400757
PH2-60,ph2_val30,20260527,ph2_imd139,0.624523937702179,0.5248880982398987,2.093785524368286
PH2-60,ph2_val30,20260527,ph2_imd379,0.6250180006027222,0.5245355367660522,2.092085123062134
PH2-60,ph2_test30,20260527,ph2_imd226,0.6247132420539856,0.5247555375099182,2.093130111694336
PH2-60,ph2_test30,20260527,ph2_imd103,0.626461923122406,0.5234709978103638,2.0871639251708984
PH2-60,ph2_test30,20260527,ph2_imd204,0.6277150511741638,0.5225568413734436,2.082864284515381
PH2-60,ph2_test30,20260527,ph2_imd429,0.6255566477775574,0.5241459608078003,2.0902323722839355
PH2-60,ph2_test30,20260527,ph2_imd397,0.6260578036308289,0.5237892270088196,2.0885281562805176
PH2-60,ph2_test30,20260527,ph2_imd085,0.6248709559440613,0.5246810913085938,2.092574119567871
PH2-60,ph2_test30,20260527,ph2_imd370,0.6263852119445801,0.5235525369644165,2.087418794631958
PH2-60,ph2_test30,20260527,ph2_imd435,0.6263454556465149,0.5236169695854187,2.087533712387085
PH2-60,ph2_test30,20260527,ph2_imd383,0.626150369644165,0.5236946940422058,2.0882327556610107
PH2-60,ph2_test30,20260527,ph2_imd312,0.6262057423591614,0.5236720442771912,2.0880229473114014
PH2-60,ph2_test30,20260527,ph2_imd108,0.6259738206863403,0.5238240957260132,2.088846445083618
PH2-60,ph2_test30,20260527,ph2_imd101,0.6254143118858337,0.524290144443512,2.0907249450683594
PH2-60,ph2_test30,20260527,ph2_imd032,0.6268961429595947,0.5232036709785461,2.0856435298919678
PH2-60,ph2_test30,20260527,ph2_imd013,0.6256721615791321,0.5240547060966492,2.0898454189300537
PH2-60,ph2_test30,20260527,ph2_imd014,0.6265122294425964,0.5234853029251099,2.0869553089141846
PH2-60,ph2_test30,20260527,ph2_imd206,0.6259549856185913,0.5238466262817383,2.0888938903808594
PH2-60,ph2_test30,20260527,ph2_imd380,0.6263872385025024,0.5235358476638794,2.087419033050537
PH2-60,ph2_test30,20260527,ph2_imd031,0.6240130662918091,0.525342583656311,2.0955371856689453
PH2-60,ph2_test30,20260527,ph2_imd365,0.6260139346122742,0.5237973928451538,2.0886898040771484
PH2-60,ph2_test30,20260527,ph2_imd405,0.625700831413269,0.5240437388420105,2.089740037918091
PH2-60,ph2_test30,20260527,ph2_imd036,0.6248987317085266,0.524660587310791,2.092510223388672
PH2-60,ph2_test30,20260527,ph2_imd425,0.626249372959137,0.5236966609954834,2.087857961654663
PH2-60,ph2_test30,20260527,ph2_imd045,0.6253644824028015,0.5242660641670227,2.0909245014190674
PH2-60,ph2_test30,20260527,ph2_imd105,0.625840961933136,0.5239208340644836,2.0893001556396484
PH2-60,ph2_test30,20260527,ph2_imd120,0.6256027221679688,0.5241222381591797,2.0900909900665283
PH2-60,ph2_test30,20260527,ph2_imd138,0.6257786750793457,0.5239899158477783,2.0894739627838135
PH2-60,ph2_test30,20260527,ph2_imd426,0.6258078813552856,0.5239866971969604,2.089381694793701
PH2-60,ph2_test30,20260527,ph2_imd010,0.6239583492279053,0.5252812504768372,2.095747709274292
PH2-60,ph2_test30,20260527,ph2_imd038,0.6257033944129944,0.5240322351455688,2.0897622108459473
PH2-60,ph2_test30,20260527,ph2_imd394,0.6270037889480591,0.5230988264083862,2.08528470993042
Kvasir-120,kvasir_val50,20260530,cju0s690hkp960855tjuaqvv0,0.7526693344116211,0.5730348825454712,2.198178291320801
Kvasir-120,kvasir_val50,20260530,cju0sr5ghl0nd08789uzf1raf,0.7498956322669983,0.5759459137916565,2.269265651702881
Kvasir-120,kvasir_val50,20260530,cju0sxqiclckk08551ycbwhno,0.752449631690979,0.5733847618103027,2.209202289581299
Kvasir-120,kvasir_val50,20260530,cju0t4oil7vzk099370nun5h9,0.746822714805603,0.5777292847633362,2.3001627922058105
Kvasir-120,kvasir_val50,20260530,cju0tl3uz8blh0993wxvn7ly3,0.7528181672096252,0.572295069694519,2.1894173622131348
Kvasir-120,kvasir_val50,20260530,cju0u2g7pmnux0801vkk47ivj,0.7482972145080566,0.576973557472229,2.287679672241211
Kvasir-120,kvasir_val50,20260530,cju0u82z3cuma0835wlxrnrjv,0.748602032661438,0.5768373608589172,2.284514904022217
Kvasir-120,kvasir_val50,20260530,cju0ue769mxii08019zqgdbxn,0.7525086998939514,0.5733957290649414,2.206345558166504
Kvasir-120,kvasir_val50,20260530,cju0vtox5ain6099360pu62rp,0.7524843811988831,0.5734624862670898,2.2074763774871826
Kvasir-120,kvasir_val50,20260530,cju13cgqmnhwn0988yrainhcp,0.7514650225639343,0.5750381350517273,2.240586757659912
Kvasir-120,kvasir_val50,20260530,cju13fwthn9mq0835gacxgy01,0.7516607642173767,0.5747836232185364,2.23557710647583
Kvasir-120,kvasir_val50,20260530,cju13hp5rnbjx0835bf0jowgx,0.7516741752624512,0.5747230648994446,2.2353715896606445
Kvasir-120,kvasir_val50,20260530,cju14g8o4xui30878gkgbrvqj,0.7527539134025574,0.5727832913398743,2.193343162536621
Kvasir-120,kvasir_val50,20260530,cju14hjh2ob2o0835ouz3r5aa,0.7511789202690125,0.5753574967384338,2.246877431869507
Kvasir-120,kvasir_val50,20260530,cju14pxbaoksp0835qzorx6g6,0.7522614002227783,0.5739124417304993,2.2168145179748535
Kvasir-120,kvasir_val50,20260530,cju15czxqp3lv0835jvhgzurz,0.748248815536499,0.5770881772041321,2.288113832473755
Kvasir-120,kvasir_val50,20260530,cju15jr8jz8sb0855ukmkswkz,0.7483438849449158,0.5769426226615906,2.287346601486206
Kvasir-120,kvasir_val50,20260530,cju15l5ubz9yh0855b3ivdpse,0.7529565095901489,0.5718956589698792,2.1792681217193604
Kvasir-120,kvasir_val50,20260530,cju15mhjczc8z0801kit5c6di,0.7519664764404297,0.5741065740585327,2.227184295654297
Kvasir-120,kvasir_val50,20260530,cju15ptjtppz40988odsm9azx,0.7518489360809326,0.574275553226471,2.230517625808716
Kvasir-120,kvasir_val50,20260530,cju15wdt3zla10801odjiw7sy,0.7511289119720459,0.5753250122070312,2.2481679916381836
Kvasir-120,kvasir_val50,20260530,cju160wshltz10993i1gmqxbe,0.7528253793716431,0.5724945664405823,2.188903331756592
Kvasir-120,kvasir_val50,20260530,cju16ach3m1da0993r1dq3sn2,0.7483461499214172,0.5770964622497559,2.287024736404419
Kvasir-120,kvasir_val50,20260530,cju16b6ynq8e40988m8vx0xnj,0.7529131770133972,0.5721986293792725,2.1826798915863037
Kvasir-120,kvasir_val50,20260530,cju16d65tzw9d0799ouslsw25,0.7525576949119568,0.5732993483543396,2.2040860652923584
Kvasir-120,kvasir_val50,20260530,cju16fpvhzypl0799p9phnlx6,0.7514139413833618,0.5749587416648865,2.2417337894439697
Kvasir-120,kvasir_val50,20260530,cju16jgnyzp970878melv7r25,0.7515692114830017,0.5748924612998962,2.2380566596984863
Kvasir-120,kvasir_val50,20260530,cju16whaj0e7n0855q7b6cjkm,0.7525625824928284,0.5728726387023926,2.203608274459839
Kvasir-120,kvasir_val50,20260530,cju32qr9tbvsj08013pkpjenq,0.7517918944358826,0.574347972869873,2.231998920440674
Kvasir-120,kvasir_val50,20260530,cju32srle1xfq083575i3fl75,0.7524164319038391,0.5735806822776794,2.2105836868286133
Kvasir-120,kvasir_val50,20260530,cju32upim1z7u0988l883nqp6,0.7511773705482483,0.5753263831138611,2.2471132278442383
Kvasir-120,kvasir_val50,20260530,cju32zhbnc1oy0801iyv1ix6p,0.747749388217926,0.5772782564163208,2.2924442291259766
Kvasir-120,kvasir_val50,20260530,cju330ofbc2l30801th5g3hw6,0.7526797652244568,0.57293701171875,2.197681188583374
Kvasir-120,kvasir_val50,20260530,cju33231uy4gi0993qc7b1jch,0.7525059580802917,0.5733898282051086,2.20639705657959
Kvasir-120,kvasir_val50,20260530,cju334jzo261t0835yqudnfs1,0.7500937581062317,0.5761632919311523,2.2661385536193848
Kvasir-120,kvasir_val50,20260530,cju336l68y7if0993wf092166,0.7504112124443054,0.5759039521217346,2.2613515853881836
Kvasir-120,kvasir_val50,20260530,cju3381d8bz3h07991xtl7ra0,0.7525888085365295,0.5731845498085022,2.2024571895599365
Kvasir-120,kvasir_val50,20260530,cju33belnbyhm0878yxl42233,0.7525071501731873,0.5733501315116882,2.206554889678955
Kvasir-120,kvasir_val50,20260530,cju33eqwbcch208012jikwdky,0.7509574294090271,0.575592577457428,2.2513880729675293
Kvasir-120,kvasir_val50,20260530,cju33jon3ygbj0993pu22a4k6,0.7527164220809937,0.5727939605712891,2.195768117904663
Kvasir-120,kvasir_val50,20260530,cju33mirdc8mj0799k33wzoes,0.7503634691238403,0.5759360790252686,2.262010335922241
Kvasir-120,kvasir_val50,20260530,cju33o12x2jm50988944mxq0v,0.7527514100074768,0.5727527141571045,2.193563222885132
Kvasir-120,kvasir_val50,20260530,cju33qpdvc9g0087825jhf3s9,0.752791166305542,0.5726030468940735,2.191118001937866
Kvasir-120,kvasir_val50,20260530,cju33w4sdcivk0855x879zht7,0.7522923946380615,0.5738690495491028,2.2155685424804688
Kvasir-120,kvasir_val50,20260530,cju33x0f22peh0988g0ln7w5v,0.7528591156005859,0.5723521113395691,2.1865997314453125
Kvasir-120,kvasir_val50,20260530,cju8ceacrsqkr0755hdz145es,0.7526310086250305,0.5731112957000732,2.200256586074829
Kvasir-120,kvasir_val50,20260530,cju8cgi2kspp308011nxdtjp6,0.7527558207511902,0.5727224946022034,2.1933493614196777
Kvasir-120,kvasir_val50,20260530,cju8chdlqsu620755azjty1tj,0.7519762516021729,0.574376106262207,2.226569652557373
Kvasir-120,kvasir_val50,20260530,cju8chxndsre008015uisl4si,0.7526831030845642,0.5730210542678833,2.1973748207092285
Kvasir-120,kvasir_val50,20260530,cju8cj10qsrau0871o2dr6ai1,0.7523606419563293,0.573695182800293,2.2129712104797363
Kvasir-120,kvasir_test70,20260530,cju7dp3dw2k4n0755zhe003ad,0.7524765729904175,0.5734266638755798,2.2079780101776123
Kvasir-120,kvasir_test70,20260530,cju7dqcwi2dz00850gcmr2ert,0.751637876033783,0.5741573572158813,2.236293315887451
Kvasir-120,kvasir_test70,20260530,cju7druhp2gp308715i6km7be,0.7494317293167114,0.5764349102973938,2.2750322818756104
Kvasir-120,kvasir_test70,20260530,cju7dsrtb2f8i085064kwugfk,0.7521218061447144,0.5741599798202515,2.221898317337036
Kvasir-120,kvasir_test70,20260530,cju7dtb1e2j0t0818deq51ib3,0.7510951161384583,0.575381338596344,2.2487905025482178
Kvasir-120,kvasir_test70,20260530,cju7dubap2g0w0801fgl42mg9,0.7522957921028137,0.5738171935081482,2.2154650688171387
Kvasir-120,kvasir_test70,20260530,cju7dvl5m2n4t0755hlnnjjet,0.7527354955673218,0.5728665590286255,2.1943533420562744
Kvasir-120,kvasir_test70,20260530,cju7dwe282dc309876rco45ts,0.7513849139213562,0.5747031569480896,2.242473602294922
Kvasir-120,kvasir_test70,20260530,cju7dxffn2eam0817qxosfwch,0.7522018551826477,0.5739481449127197,2.2190988063812256
Kvasir-120,kvasir_test70,20260530,cju7dymur2od30755eg8yv2ht,0.7519257068634033,0.5744023323059082,2.2282588481903076
Kvasir-120,kvasir_test70,20260530,cju7dz5yy2i7z0801ausi7rna,0.7528674602508545,0.5723152756690979,2.186028480529785
Kvasir-120,kvasir_test70,20260530,cju7ea4om2l910801bohqjccy,0.7525205016136169,0.5733393430709839,2.205925941467285
Kvasir-120,kvasir_test70,20260530,cju7ebe962hr409872ovibahw,0.7499635815620422,0.5759516954421997,2.267946720123291
Kvasir-120,kvasir_test70,20260530,cju7ecl9i2i060987xawjp4l0,0.7499992847442627,0.576176643371582,2.2673702239990234
Kvasir-120,kvasir_test70,20260530,cju7eea9b2m0z0801ynqv1fqu,0.7513828277587891,0.5744425654411316,2.2426021099090576
Kvasir-120,kvasir_test70,20260530,cju85nr8elly209872w9n5m0s,0.7524699568748474,0.5734803676605225,2.208200693130493
Kvasir-120,kvasir_test70,20260530,cju85omszllp30850b6rm9mi3,0.751413881778717,0.5751694440841675,2.241637706756592
Kvasir-120,kvasir_test70,20260530,cju85plp7lmkw0850rx42jdpf,0.7478469014167786,0.5771914124488831,2.2916953563690186
Kvasir-120,kvasir_test70,20260530,cju85qefyln6v0850szeb9byi,0.744692325592041,0.5784452557563782,2.314366340637207
Kvasir-120,kvasir_test70,20260530,cju85rkbnlo1c08503uxcpax1,0.7506045699119568,0.5758514404296875,2.257946729660034
Kvasir-120,kvasir_test70,20260530,cju87kbcen2av0987usezo8kn,0.7482970952987671,0.5771329402923584,2.2874646186828613
Kvasir-120,kvasir_test70,20260530,cju87li0zn3yb0817kbwgjiz8,0.7519809007644653,0.5737032890319824,2.225858211517334
Kvasir-120,kvasir_test70,20260530,cju87mrypnb1e0818scv1mxxg,0.7526605725288391,0.5729847550392151,2.1988298892974854
Kvasir-120,kvasir_test70,20260530,cju87nkyrnb970801q84m47yt,0.752398669719696,0.5732898116111755,2.211338996887207
Kvasir-120,kvasir_test70,20260530,cju87ox0kncom0801b98hqnd2,0.7523869872093201,0.5736655592918396,2.2117884159088135
Kvasir-120,kvasir_test70,20260530,cju87q6yoneim0871dl4phvkd,0.7498286366462708,0.5762520432472229,2.269867420196533
Kvasir-120,kvasir_test70,20260530,cju87r56lnkyp0755hz30leew,0.7475494742393494,0.57746821641922,2.2943196296691895
Kvasir-120,kvasir_test70,20260530,cju87tyddnnad0755bj0wxahe,0.7380101680755615,0.5799962282180786,2.3439242839813232
Kvasir-120,kvasir_test70,20260530,cju87vqa0ndwg0850onjdz7ol,0.7378592491149902,0.5793319344520569,2.344797134399414
Kvasir-120,kvasir_test70,20260530,cju87xn2snfmv0987sc3d9xnq,0.7516794800758362,0.5745488405227661,2.235438823699951
Kvasir-120,kvasir_test70,20260530,cju87z6o6nh73085045bzsx6o,0.7514773011207581,0.5751098394393921,2.240189790725708
Kvasir-120,kvasir_test70,20260530,cju87zv8lni0o0850hbbecbq6,0.7529106140136719,0.5721242427825928,2.182854175567627
Kvasir-120,kvasir_test70,20260530,cju8828oxnool0801qno9luhr,0.7503924369812012,0.576012134552002,2.261369466781616
Kvasir-120,kvasir_test70,20260530,cju884985nlmx0817vzpax3y4,0.7529175877571106,0.5720791220664978,2.182344436645508
Kvasir-120,kvasir_test70,20260530,cju8clorgsuwn08714toqb7v6,0.7514638900756836,0.5750535726547241,2.24053955078125
Kvasir-120,kvasir_test70,20260530,cju8cwy02t9eq08185qn12c02,0.75165194272995,0.5747914910316467,2.235865592956543
Kvasir-120,kvasir_test70,20260530,cju8czvnztbf40871b4m7t78w,0.7513541579246521,0.5750791430473328,2.2432010173797607
Kvasir-120,kvasir_test70,20260530,cju8d2q30tfhs0801n7lx77xl,0.7507796287536621,0.5757312178611755,2.254828929901123
Kvasir-120,kvasir_test70,20260530,cju8d4jgatgpj0871q2ophhkm,0.7510737180709839,0.5754795074462891,2.2491211891174316
